Kecamatan;Desa/Kelurahan;TPS;1 PKB;2 Gerindra;3 PDIP;4 Golkar;5 Nasdem;6 Buruh;7 Gelora;8 PKS;9 PKN;10 Hanura;11 Garuda;12 PAN;13 PBB;14 Demokrat;15 PSI;16 Perindo;17 PPP;24 Umat
SIDAREJA;TEGALSARI;TPS-006;22;23;47;24;10;1;1;18;0;0;0;1;0;2;2;5;3;0
SIDAREJA;TEGALSARI;TPS-007;15;28;14;52;2;1;0;21;0;0;1;1;0;6;5;9;3;0
SIDAREJA;TEGALSARI;TPS-008;8;21;22;63;9;0;0;37;0;0;0;2;0;0;5;7;2;1
SIDAREJA;TEGALSARI;TPS-009;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330111/3301112007/3301112007009
SIDAREJA;TEGALSARI;TPS-010;37;38;31;25;15;1;2;12;0;1;0;4;0;7;3;0;5;0
SIDAREJA;TEGALSARI;TPS-011;32;24;39;27;4;2;1;25;0;2;0;3;0;4;3;3;0;0
SIDAREJA;TEGALSARI;TPS-012;33;23;31;47;3;1;0;22;0;0;0;2;0;4;5;5;3;0
SIDAREJA;TEGALSARI;TPS-013;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330111/3301112007/3301112007013
SIDAREJA;TEGALSARI;TPS-014;38;14;19;44;6;1;2;14;0;0;0;3;0;5;2;2;12;0
SIDAREJA;TEGALSARI;TPS-015;37;32;16;37;7;1;1;11;0;0;1;1;0;4;1;14;9;0
SIDAREJA;TEGALSARI;TPS-016;40;34;28;47;3;0;2;6;0;0;0;0;0;3;5;3;16;0
SIDAREJA;TEGALSARI;TPS-017;21;13;16;73;2;3;1;11;0;0;0;2;0;3;0;6;12;0
SIDAREJA;TEGALSARI;TPS-018;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330111/3301112007/3301112007018
SIDAREJA;TEGALSARI;TPS-019;80;14;15;38;6;4;1;0;0;0;0;1;0;9;0;1;4;0
SIDAREJA;TINGGARJAYA;TPS-001;22;36;18;45;9;1;0;17;0;0;0;0;0;6;4;3;0;3
SIDAREJA;TINGGARJAYA;TPS-002;32;16;38;46;3;1;0;19;0;0;0;3;0;1;4;1;2;0
SIDAREJA;TINGGARJAYA;TPS-003;51;28;16;72;0;0;4;0;0;0;0;1;0;4;2;5;0;0
SIDAREJA;TINGGARJAYA;TPS-004;84;20;7;38;7;1;0;5;0;0;0;2;0;5;1;3;5;0
SIDAREJA;TINGGARJAYA;TPS-005;32;26;16;37;17;0;1;3;0;0;0;6;0;25;1;3;0;0
SIDAREJA;TINGGARJAYA;TPS-006;44;19;20;28;17;0;1;8;0;0;0;4;0;15;3;5;3;1
SIDAREJA;TINGGARJAYA;TPS-007;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330111/3301112001/3301112001007
SIDAREJA;TINGGARJAYA;TPS-008;41;23;10;32;27;0;1;17;1;0;0;6;0;16;3;0;2;1
SIDAREJA;TINGGARJAYA;TPS-009;92;19;24;27;1;0;0;14;0;0;1;1;0;1;3;1;3;1
SIDAREJA;TINGGARJAYA;TPS-010;67;11;15;39;2;0;0;8;0;0;1;4;0;2;3;1;20;0
SIDAREJA;TINGGARJAYA;TPS-011;23;29;15;74;2;2;2;5;0;1;0;4;0;13;5;1;7;0
SIDAREJA;TINGGARJAYA;TPS-012;23;27;11;95;5;1;1;4;1;0;0;1;0;5;2;2;0;0
SIDAREJA;TINGGARJAYA;TPS-013;36;19;17;97;3;7;1;6;0;0;0;2;0;7;1;4;1;2
SIDAREJA;TINGGARJAYA;TPS-014;50;27;20;42;11;0;1;12;0;1;1;1;0;5;3;2;10;1
SIDAREJA;TINGGARJAYA;TPS-015;88;12;10;0;4;1;3;2;0;1;0;2;0;3;3;5;6;1
SIDAREJA;TINGGARJAYA;TPS-016;69;17;9;54;7;0;1;9;0;0;0;2;0;4;0;2;6;0
SIDAREJA;TINGGARJAYA;TPS-017;34;22;0;39;5;1;1;6;0;0;0;0;0;1;6;5;10;0
SIDAREJA;TINGGARJAYA;TPS-018;68;25;6;29;3;1;2;3;0;0;0;1;0;5;3;3;5;0
SIDAREJA;TINGGARJAYA;TPS-019;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330111/3301112001/3301112001019
SIDAREJA;TINGGARJAYA;TPS-020;43;12;46;15;2;18;1;10;0;0;0;0;1;1;3;1;2;0
SIDAREJA;TINGGARJAYA;TPS-021;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330111/3301112001/3301112001021
SIDAREJA;TINGGARJAYA;TPS-022;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330111/3301112001/3301112001022
SIDAREJA;TINGGARJAYA;TPS-023;73;7;15;56;3;1;0;21;0;0;0;2;0;1;2;5;12;0
SIDAREJA;TINGGARJAYA;TPS-024;98;6;26;51;2;1;0;9;0;0;0;2;0;1;2;0;4;0
SIDAREJA;TINGGARJAYA;TPS-025;66;12;26;32;4;2;0;38;0;0;1;0;0;2;0;2;7;1
SIDAREJA;TINGGARJAYA;TPS-026;27;22;18;44;2;0;2;4;0;0;0;7;0;4;0;6;2;0
SIDAREJA;TINGGARJAYA;TPS-027;43;29;16;72;6;0;0;18;0;0;1;2;0;5;1;1;0;0
SIDAREJA;TINGGARJAYA;TPS-028;35;24;19;73;11;2;1;18;0;0;0;1;0;2;3;2;3;1
WANAREJA;ADIMULYA;TPS-001;16;43;18;17;11;1;1;17;0;1;0;15;1;7;3;1;5;1
WANAREJA;ADIMULYA;TPS-002;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152012/3301152012002
WANAREJA;ADIMULYA;TPS-003;10;25;38;37;5;1;5;16;2;0;2;16;1;3;5;7;7;0
WANAREJA;ADIMULYA;TPS-004;2;80;14;24;5;2;0;9;0;0;0;16;0;3;1;5;0;4
WANAREJA;ADIMULYA;TPS-005;6;72;15;12;3;1;0;22;0;0;0;2;0;1;0;1;2;0
WANAREJA;ADIMULYA;TPS-006;11;55;30;29;10;0;2;6;0;0;1;8;0;7;4;3;5;0
WANAREJA;ADIMULYA;TPS-007;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152012/3301152012007
WANAREJA;ADIMULYA;TPS-008;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152012/3301152012008
WANAREJA;ADIMULYA;TPS-009;34;23;23;6;19;4;6;17;0;0;3;5;1;21;2;5;2;4
WANAREJA;ADIMULYA;TPS-010;12;18;9;11;22;2;4;15;0;1;0;7;0;24;4;3;15;2
WANAREJA;ADIMULYA;TPS-011;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152012/3301152012011
WANAREJA;ADIMULYA;TPS-012;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152012/3301152012012
WANAREJA;ADIMULYA;TPS-013;9;31;32;16;6;0;0;15;0;0;0;5;0;4;7;3;10;0
WANAREJA;ADIMULYA;TPS-014;5;26;24;33;11;1;0;30;1;1;0;7;0;6;6;8;2;4
WANAREJA;ADIMULYA;TPS-015;11;21;21;29;8;0;2;9;0;1;0;12;0;8;4;12;5;0
WANAREJA;ADIMULYA;TPS-016;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152012/3301152012016
WANAREJA;ADIMULYA;TPS-017;9;41;23;28;7;1;1;15;0;0;0;13;0;10;0;7;3;0
WANAREJA;ADIMULYA;TPS-018;16;51;31;42;34;4;0;25;3;0;0;7;0;15;4;6;19;0
WANAREJA;ADIMULYA;TPS-019;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152012/3301152012019
WANAREJA;ADIMULYA;TPS-020;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152012/3301152012020
WANAREJA;ADIMULYA;TPS-021;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152012/3301152012021
WANAREJA;ADIMULYA;TPS-022;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152012/3301152012022
WANAREJA;ADIMULYA;TPS-023;33;18;17;23;9;0;4;18;2;0;0;5;0;24;5;3;25;0
WANAREJA;ADIMULYA;TPS-024;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152012/3301152012024
WANAREJA;ADIMULYA;TPS-025;19;32;23;34;11;1;0;10;3;0;0;0;1;13;173;7;13;0
WANAREJA;ADIMULYA;TPS-026;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152012/3301152012026
WANAREJA;ADIMULYA;TPS-027;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152012/3301152012027
WANAREJA;ADIMULYA;TPS-028;11;20;54;19;2;3;1;5;1;0;1;5;0;6;2;9;12;0
WANAREJA;ADIMULYA;TPS-029;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152012/3301152012029
WANAREJA;ADIMULYA;TPS-030;15;16;20;12;19;1;1;1;1;0;1;40;1;14;0;6;3;1
WANAREJA;ADIMULYA;TPS-031;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152012/3301152012031
WANAREJA;ADIMULYA;TPS-032;60;72;11;1;2;0;0;4;0;0;0;1;3;11;0;0;3;0
WANAREJA;ADIMULYA;TPS-033;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152012/3301152012033
WANAREJA;BANTAR;TPS-001;45;31;38;9;2;7;1;11;0;1;0;4;0;7;5;6;0;0
WANAREJA;BANTAR;TPS-002;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152002/3301152002002
WANAREJA;BANTAR;TPS-003;77;13;28;23;1;4;0;8;0;0;0;3;0;2;1;2;2;0
WANAREJA;BANTAR;TPS-004;21;100;12;3;2;0;0;25;0;0;0;0;0;3;3;1;0;1
WANAREJA;BANTAR;TPS-005;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152002/3301152002005
WANAREJA;BANTAR;TPS-006;16;13;27;36;9;4;0;25;1;0;0;3;0;13;2;2;3;0
WANAREJA;BANTAR;TPS-007;15;27;14;46;18;0;1;14;1;0;0;3;0;7;2;1;10;3
WANAREJA;BANTAR;TPS-008;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152002/3301152002008
WANAREJA;BANTAR;TPS-009;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152002/3301152002009
WANAREJA;BANTAR;TPS-010;8;6;35;9;26;0;1;42;4;1;0;2;0;3;1;3;1;1
WANAREJA;BANTAR;TPS-011;19;19;31;12;33;0;1;12;3;0;0;7;0;6;4;3;2;0
WANAREJA;BANTAR;TPS-012;8;9;11;5;4;2;1;112;0;0;0;3;0;1;1;0;1;0
WANAREJA;BANTAR;TPS-013;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152002/3301152002013
WANAREJA;BANTAR;TPS-014;7;7;12;4;5;0;1;123;3;0;0;2;0;1;0;0;1;0
WANAREJA;BANTAR;TPS-015;15;12;27;12;10;2;3;46;1;0;0;2;0;1;0;0;0;0
WANAREJA;BANTAR;TPS-016;13;12;35;13;27;4;0;42;8;0;0;1;0;1;1;2;1;1
WANAREJA;BANTAR;TPS-017;21;28;23;36;21;2;0;11;4;0;0;4;0;2;0;1;2;0
WANAREJA;BANTAR;TPS-018;4;27;29;17;44;4;2;17;6;1;0;1;0;1;2;0;1;1
WANAREJA;BANTAR;TPS-019;8;17;40;11;14;3;0;2;5;0;0;0;1;4;6;6;1;0
WANAREJA;BANTAR;TPS-020;6;20;44;28;17;1;0;3;2;1;0;0;0;8;4;0;2;0
WANAREJA;BANTAR;TPS-021;12;24;33;71;8;1;2;7;1;0;0;1;0;3;0;8;2;0
WANAREJA;BANTAR;TPS-022;11;14;21;68;10;1;3;9;4;1;0;2;0;1;1;12;3;1
WANAREJA;BANTAR;TPS-023;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152002/3301152002023
WANAREJA;BANTAR;TPS-024;32;9;35;11;28;0;2;20;2;1;0;2;0;1;1;2;1;0
WANAREJA;BANTAR;TPS-025;24;8;51;5;31;1;2;2;6;0;2;1;0;1;5;1;0;0
WANAREJA;CIGINTUNG;TPS-001;14;61;9;57;2;0;0;0;0;1;0;2;0;4;0;2;3;1
WANAREJA;CIGINTUNG;TPS-002;36;86;9;50;2;0;0;0;0;0;0;2;0;0;0;1;2;0
WANAREJA;CIGINTUNG;TPS-003;8;93;12;37;2;0;0;0;0;0;0;0;1;0;0;1;0;0
WANAREJA;CIGINTUNG;TPS-004;12;103;15;50;2;0;0;5;0;0;0;0;0;0;3;2;1;0
WANAREJA;CIGINTUNG;TPS-005;2;90;20;56;1;2;1;2;0;0;0;1;0;0;2;2;0;0
WANAREJA;CIGINTUNG;TPS-006;6;68;27;55;7;3;3;5;0;0;0;1;0;3;3;10;0;0
WANAREJA;CILONGKRANG;TPS-001;43;14;38;8;15;2;0;38;2;1;0;4;1;8;2;1;7;0
WANAREJA;CILONGKRANG;TPS-002;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152014/3301152014002
WANAREJA;CILONGKRANG;TPS-003;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152014/3301152014003
WANAREJA;CILONGKRANG;TPS-004;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152014/3301152014004
WANAREJA;CILONGKRANG;TPS-005;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152014/3301152014005
WANAREJA;CILONGKRANG;TPS-006;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152014/3301152014006
WANAREJA;CILONGKRANG;TPS-007;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152014/3301152014007
WANAREJA;CILONGKRANG;TPS-008;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152014/3301152014008
WANAREJA;CILONGKRANG;TPS-009;23;19;30;59;9;1;2;7;0;2;0;26;0;4;1;1;3;0
WANAREJA;CILONGKRANG;TPS-010;8;21;35;82;8;0;1;5;0;0;0;18;0;3;1;0;0;0
WANAREJA;CILONGKRANG;TPS-011;27;44;18;7;1;2;1;67;1;0;1;3;0;3;0;1;2;3
WANAREJA;CILONGKRANG;TPS-012;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152014/3301152014012
WANAREJA;JAMBU;TPS-001;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152011/3301152011001
WANAREJA;JAMBU;TPS-002;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152011/3301152011002
WANAREJA;JAMBU;TPS-003;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152011/3301152011003
WANAREJA;JAMBU;TPS-004;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152011/3301152011004
WANAREJA;JAMBU;TPS-005;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152011/3301152011005
WANAREJA;JAMBU;TPS-006;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152011/3301152011006
WANAREJA;JAMBU;TPS-007;8;73;22;48;1;0;0;1;0;0;0;0;1;0;1;0;0;0
WANAREJA;JAMBU;TPS-008;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152011/3301152011008
WANAREJA;JAMBU;TPS-009;2;92;23;45;2;0;0;2;0;0;0;0;0;1;2;0;0;0
WANAREJA;LIMBANGAN;TPS-001;81;34;11;20;6;0;2;3;0;0;0;0;1;11;1;5;7;1
WANAREJA;LIMBANGAN;TPS-002;65;18;8;12;6;0;2;4;0;0;1;2;0;6;0;12;17;1
WANAREJA;LIMBANGAN;TPS-003;72;25;13;23;6;1;6;7;0;0;0;4;0;24;1;4;18;0
WANAREJA;LIMBANGAN;TPS-004;49;17;11;39;15;1;0;18;0;2;1;4;0;6;3;2;27;0
WANAREJA;LIMBANGAN;TPS-005;68;17;16;26;9;0;1;16;0;0;0;4;0;5;0;7;15;1
WANAREJA;LIMBANGAN;TPS-006;77;18;4;19;2;1;0;9;0;0;0;5;1;1;2;7;44;1
WANAREJA;LIMBANGAN;TPS-007;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152004/3301152004007
WANAREJA;LIMBANGAN;TPS-008;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152004/3301152004008
WANAREJA;LIMBANGAN;TPS-009;79;33;35;13;4;0;1;1;0;0;0;1;0;4;3;1;11;0
WANAREJA;LIMBANGAN;TPS-010;141;4;1;3;0;0;0;0;0;0;0;0;0;2;0;0;4;0
WANAREJA;LIMBANGAN;TPS-011;31;60;35;22;0;1;1;4;1;0;2;2;1;5;2;16;20;1
WANAREJA;LIMBANGAN;TPS-012;62;33;15;16;1;1;2;5;0;1;1;9;1;21;2;11;4;3
WANAREJA;LIMBANGAN;TPS-013;29;101;24;10;3;0;0;4;0;1;0;6;0;9;0;8;10;1
WANAREJA;LIMBANGAN;TPS-014;7;28;36;17;0;1;2;30;0;0;2;0;0;22;0;9;4;0
WANAREJA;LIMBANGAN;TPS-015;13;13;31;15;3;2;1;54;0;1;0;2;0;25;4;3;0;1
WANAREJA;LIMBANGAN;TPS-016;18;66;25;13;10;1;4;22;0;0;0;25;0;3;0;1;8;1
WANAREJA;LIMBANGAN;TPS-017;11;96;24;9;8;2;2;17;0;0;0;7;0;4;1;3;5;1
WANAREJA;LIMBANGAN;TPS-018;31;122;17;7;1;0;1;4;0;0;1;3;0;1;1;0;5;0
WANAREJA;LIMBANGAN;TPS-019;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152004/3301152004019
WANAREJA;LIMBANGAN;TPS-020;21;89;28;9;0;2;0;38;0;0;0;5;0;1;0;1;1;0
WANAREJA;LIMBANGAN;TPS-021;0;26;21;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WANAREJA;LIMBANGAN;TPS-022;19;31;24;34;4;1;2;13;0;0;0;5;0;25;3;0;6;0
WANAREJA;LIMBANGAN;TPS-023;36;22;28;16;4;0;0;4;0;0;0;3;1;61;3;0;3;0
WANAREJA;LIMBANGAN;TPS-024;15;38;16;21;6;3;0;21;0;0;0;1;0;39;3;0;11;1
WANAREJA;LIMBANGAN;TPS-025;10;81;42;7;3;0;1;10;0;0;0;0;0;5;1;0;1;1
WANAREJA;LIMBANGAN;TPS-026;21;120;22;10;2;1;0;12;0;0;0;0;0;5;0;1;5;0
WANAREJA;LIMBANGAN;TPS-027;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152004/3301152004027
WANAREJA;LIMBANGAN;TPS-028;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152004/3301152004028
WANAREJA;LIMBANGAN;TPS-029;7;102;46;10;2;1;3;13;0;0;1;1;0;1;1;0;1;0
WANAREJA;LIMBANGAN;TPS-030;14;82;28;22;1;0;1;26;0;0;0;1;0;6;2;2;2;1
WANAREJA;LIMBANGAN;TPS-031;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152004/3301152004031
WANAREJA;LIMBANGAN;TPS-032;5;1;2;141;0;0;0;3;0;0;0;1;0;0;0;0;0;0
WANAREJA;LIMBANGAN;TPS-033;12;77;5;79;0;0;1;5;0;0;0;1;0;0;2;0;3;1
WANAREJA;LIMBANGAN;TPS-034;7;100;65;3;0;0;2;6;0;0;0;2;0;0;0;0;0;0
WANAREJA;LIMBANGAN;TPS-035;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152004/3301152004035
WANAREJA;LIMBANGAN;TPS-036;19;130;4;7;1;0;0;8;0;0;0;1;0;1;2;1;3;0
WANAREJA;LIMBANGAN;TPS-037;9;11;22;45;7;3;0;63;0;1;0;11;1;1;0;1;1;0
WANAREJA;MADURA;TPS-001;63;21;8;29;9;1;0;21;0;0;0;6;0;6;0;2;0;0
WANAREJA;MADURA;TPS-002;22;26;22;33;12;1;2;26;8;0;0;9;0;1;2;2;1;1
WANAREJA;MADURA;TPS-003;15;32;16;44;21;1;3;14;6;0;0;4;0;0;1;1;4;0
WANAREJA;MADURA;TPS-004;14;42;36;26;8;0;0;33;1;0;0;4;0;2;2;1;1;0
WANAREJA;MADURA;TPS-005;20;72;31;30;1;0;1;16;0;0;0;4;0;0;0;3;0;0
WANAREJA;MADURA;TPS-006;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152007/3301152007006
WANAREJA;MADURA;TPS-007;10;26;44;27;6;4;0;28;1;0;0;3;0;12;3;1;1;0
WANAREJA;MADURA;TPS-008;7;22;55;66;9;0;1;10;2;0;1;1;0;0;1;4;0;0
WANAREJA;MADURA;TPS-009;6;28;42;26;11;3;0;35;0;0;0;3;0;3;8;4;1;0
WANAREJA;MADURA;TPS-010;9;28;42;21;12;1;0;46;6;0;0;1;0;3;2;2;0;0
WANAREJA;MADURA;TPS-011;8;36;69;38;7;1;0;12;1;0;1;2;0;8;0;1;4;2
WANAREJA;MADURA;TPS-012;9;36;45;87;5;0;0;8;0;0;0;1;0;2;2;0;2;2
WANAREJA;MADURA;TPS-013;14;26;52;36;7;0;2;11;0;0;1;6;0;22;0;2;4;1
WANAREJA;MADURA;TPS-014;10;34;31;50;6;0;2;26;0;0;2;3;0;10;3;13;0;1
WANAREJA;MADURA;TPS-015;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152007/3301152007015
WANAREJA;MADURA;TPS-016;23;32;51;54;0;0;1;4;0;0;0;2;0;0;0;5;2;1
WANAREJA;MADURA;TPS-017;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0
WANAREJA;MADURA;TPS-018;21;35;20;64;1;0;0;9;0;1;0;3;0;3;2;44;1;0
WANAREJA;MADURA;TPS-019;14;22;22;46;10;1;6;6;6;0;1;2;1;3;0;39;8;0
WANAREJA;MADURA;TPS-020;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152007/3301152007020
WANAREJA;MADURA;TPS-021;26;26;15;100;2;0;0;3;2;0;0;3;0;2;4;3;2;0
WANAREJA;MADURA;TPS-022;7;8;17;152;8;0;1;4;7;0;0;0;0;2;0;0;0;0
WANAREJA;MADURA;TPS-023;22;16;19;103;7;2;2;5;9;0;0;1;0;3;1;0;2;0
WANAREJA;MADURA;TPS-024;60;28;27;41;3;0;0;3;0;0;0;1;0;3;2;1;2;0
WANAREJA;MADURA;TPS-025;31;18;35;76;1;3;0;10;0;1;0;1;0;10;1;0;3;0
WANAREJA;MADURA;TPS-026;26;53;23;64;0;1;0;12;0;0;0;2;0;2;1;6;0;1
WANAREJA;MADURA;TPS-027;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152007/3301152007027
WANAREJA;MADURA;TPS-028;23;82;29;31;2;0;0;11;0;0;0;0;0;2;0;4;1;0
WANAREJA;MADURA;TPS-029;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152007/3301152007029
WANAREJA;MADURA;TPS-030;22;55;21;25;2;1;1;10;0;0;2;24;0;6;1;2;2;0
WANAREJA;MADURA;TPS-031;23;94;22;10;2;1;0;1;0;1;1;3;0;1;2;1;16;1
WANAREJA;MADURA;TPS-032;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152007/3301152007032
WANAREJA;MADURA;TPS-033;31;94;17;3;1;1;0;3;0;0;0;2;0;0;1;0;0;1
WANAREJA;MADURA;TPS-034;12;96;28;17;2;0;0;9;1;0;0;1;1;1;2;1;1;0
WANAREJA;MADUSARI;TPS-001;16;107;27;7;2;0;2;7;0;0;0;2;0;1;0;4;7;0
WANAREJA;MADUSARI;TPS-002;15;48;50;9;1;1;2;54;0;0;0;1;0;8;1;2;0;0
WANAREJA;MADUSARI;TPS-003;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152016/3301152016003
WANAREJA;MADUSARI;TPS-004;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152016/3301152016004
WANAREJA;MADUSARI;TPS-005;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330115/3301152016/3301152016005
